SSH key found in project metadata; not updating instance.
SSH: Attempting to connect to worker 0...
SSH: Attempting to connect to worker 1...
SSH: Attempting to connect to worker 2...
SSH: Attempting to connect to worker 3...
Hardware: 16 devices across 4 processes. Platform: tpu
AST Zero-Transcendental Audit: PASS
Distributed Mesh Topology: OrderedDict([('data', 2), ('fsdp', 2), ('model', 4)])

==================== Starting Pretraining: StandardTransformerLM (100000 steps) ====================
[StandardTransformerLM] Step  89000/100000 | Loss: 3.0981 | Grad Norm: 0.359 | Throughput: 2,479,624 tok/s | Step time: 13.2ms
[StandardTransformerLM] Step  89500/100000 | Loss: 3.0187 | Grad Norm: 0.357 | Throughput: 2,480,417 tok/s | Step time: 13.2ms
[StandardTransformerLM] Step  90000/100000 | Loss: 3.1029 | Grad Norm: 0.354 | Throughput: 2,473,369 tok/s | Step time: 13.2ms
[StandardTransformerLM] Step  90500/100000 | Loss: 2.9721 | Grad Norm: 0.351 | Throughput: 2,469,073 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  91000/100000 | Loss: 3.0842 | Grad Norm: 0.354 | Throughput: 2,466,878 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  91500/100000 | Loss: 3.0789 | Grad Norm: 0.358 | Throughput: 2,464,118 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  92000/100000 | Loss: 3.1553 | Grad Norm: 0.361 | Throughput: 2,466,026 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  92500/100000 | Loss: 2.9899 | Grad Norm: 0.355 | Throughput: 2,469,954 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  93000/100000 | Loss: 3.1252 | Grad Norm: 0.358 | Throughput: 2,466,611 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  93500/100000 | Loss: 3.0967 | Grad Norm: 0.357 | Throughput: 2,468,354 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  94000/100000 | Loss: 3.0172 | Grad Norm: 0.358 | Throughput: 2,465,263 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  94500/100000 | Loss: 2.9993 | Grad Norm: 0.357 | Throughput: 2,469,822 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  95000/100000 | Loss: 3.0128 | Grad Norm: 0.350 | Throughput: 2,469,887 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  95500/100000 | Loss: 3.0093 | Grad Norm: 0.363 | Throughput: 2,472,063 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  96000/100000 | Loss: 3.0514 | Grad Norm: 0.357 | Throughput: 2,467,682 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  96500/100000 | Loss: 3.0774 | Grad Norm: 0.353 | Throughput: 2,464,588 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  97000/100000 | Loss: 3.0437 | Grad Norm: 0.360 | Throughput: 2,470,403 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  97500/100000 | Loss: 2.9246 | Grad Norm: 0.356 | Throughput: 2,471,677 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  98000/100000 | Loss: 2.9928 | Grad Norm: 0.359 | Throughput: 2,465,521 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  98500/100000 | Loss: 3.1402 | Grad Norm: 0.360 | Throughput: 2,455,445 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step  99000/100000 | Loss: 3.0563 | Grad Norm: 0.351 | Throughput: 2,454,194 tok/s | Step time: 13.4ms
[StandardTransformerLM] Step  99500/100000 | Loss: 3.0696 | Grad Norm: 0.350 | Throughput: 2,459,195 tok/s | Step time: 13.3ms
[StandardTransformerLM] Step 100000/100000 | Loss: 2.9112 | Grad Norm: 0.362 | Throughput: 2,465,858 tok/s | Step time: 13.3ms
[StandardTransformerLM] Training Complete in 1323.3s. Evaluating held-out perplexity...
[StandardTransformerLM] Validation Perplexity: 25.23

==================== Starting Pretraining: AlgebraicTransformerLM (100000 steps) ====================
[AlgebraicTransformerLM] Step    500/100000 | Loss: 27.9956 | Grad Norm: 1.000 | Throughput: 2,345,177 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   1000/100000 | Loss: 22.6793 | Grad Norm: 1.000 | Throughput: 2,349,722 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step   1500/100000 | Loss: 20.3835 | Grad Norm: 1.000 | Throughput: 2,348,753 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   2000/100000 | Loss: 18.3293 | Grad Norm: 1.000 | Throughput: 2,344,334 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   2500/100000 | Loss: 16.4153 | Grad Norm: 1.000 | Throughput: 2,345,323 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   3000/100000 | Loss: 15.8401 | Grad Norm: 1.000 | Throughput: 2,325,980 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step   3500/100000 | Loss: 15.1223 | Grad Norm: 1.000 | Throughput: 2,338,215 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   4000/100000 | Loss: 14.6164 | Grad Norm: 1.000 | Throughput: 2,334,558 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   4500/100000 | Loss: 14.3765 | Grad Norm: 1.000 | Throughput: 2,336,144 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   5000/100000 | Loss: 13.9180 | Grad Norm: 1.000 | Throughput: 2,338,906 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   5500/100000 | Loss: 14.1545 | Grad Norm: 1.000 | Throughput: 2,338,907 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   6000/100000 | Loss: 13.7186 | Grad Norm: 1.000 | Throughput: 2,341,046 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   6500/100000 | Loss: 13.7446 | Grad Norm: 1.000 | Throughput: 2,331,635 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step   7000/100000 | Loss: 13.3821 | Grad Norm: 1.000 | Throughput: 2,339,693 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   7500/100000 | Loss: 12.8856 | Grad Norm: 1.000 | Throughput: 2,342,960 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   8000/100000 | Loss: 12.9702 | Grad Norm: 1.000 | Throughput: 2,338,276 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   8500/100000 | Loss: 13.1410 | Grad Norm: 1.000 | Throughput: 2,338,036 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   9000/100000 | Loss: 12.7365 | Grad Norm: 1.000 | Throughput: 2,339,700 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step   9500/100000 | Loss: 12.8541 | Grad Norm: 1.000 | Throughput: 2,336,288 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  10000/100000 | Loss: 12.7791 | Grad Norm: 1.000 | Throughput: 2,337,581 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  10500/100000 | Loss: 13.2418 | Grad Norm: 1.000 | Throughput: 2,338,186 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  11000/100000 | Loss: 12.5099 | Grad Norm: 1.000 | Throughput: 2,332,658 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  11500/100000 | Loss: 12.6796 | Grad Norm: 1.000 | Throughput: 2,344,238 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  12000/100000 | Loss: 12.4795 | Grad Norm: 1.000 | Throughput: 2,341,154 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  12500/100000 | Loss: 12.7683 | Grad Norm: 1.000 | Throughput: 2,334,797 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  13000/100000 | Loss: 12.7029 | Grad Norm: 1.000 | Throughput: 2,342,205 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  13500/100000 | Loss: 12.4824 | Grad Norm: 1.000 | Throughput: 2,335,146 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  14000/100000 | Loss: 12.2666 | Grad Norm: 1.000 | Throughput: 2,345,778 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  14500/100000 | Loss: 12.3093 | Grad Norm: 1.000 | Throughput: 2,345,762 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  15000/100000 | Loss: 12.5445 | Grad Norm: 1.000 | Throughput: 2,344,960 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  15500/100000 | Loss: 12.1692 | Grad Norm: 1.000 | Throughput: 2,345,556 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  16000/100000 | Loss: 12.3666 | Grad Norm: 1.000 | Throughput: 2,344,359 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  16500/100000 | Loss: 11.7319 | Grad Norm: 1.000 | Throughput: 2,340,600 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  17000/100000 | Loss: 12.4100 | Grad Norm: 1.000 | Throughput: 2,344,607 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  17500/100000 | Loss: 12.4001 | Grad Norm: 1.000 | Throughput: 2,345,064 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  18000/100000 | Loss: 12.0333 | Grad Norm: 1.000 | Throughput: 2,341,549 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  18500/100000 | Loss: 11.9789 | Grad Norm: 1.000 | Throughput: 2,339,692 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  19000/100000 | Loss: 11.9477 | Grad Norm: 1.000 | Throughput: 2,342,385 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  19500/100000 | Loss: 12.4543 | Grad Norm: 1.000 | Throughput: 2,345,505 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  20000/100000 | Loss: 11.8848 | Grad Norm: 1.000 | Throughput: 2,347,941 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  20500/100000 | Loss: 11.9616 | Grad Norm: 1.000 | Throughput: 2,345,182 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  21000/100000 | Loss: 11.9469 | Grad Norm: 1.000 | Throughput: 2,346,147 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  21500/100000 | Loss: 12.0025 | Grad Norm: 1.000 | Throughput: 2,342,579 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  22000/100000 | Loss: 11.8005 | Grad Norm: 1.000 | Throughput: 2,340,350 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  22500/100000 | Loss: 12.4052 | Grad Norm: 1.000 | Throughput: 2,335,535 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  23000/100000 | Loss: 11.9374 | Grad Norm: 1.000 | Throughput: 2,341,420 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  23500/100000 | Loss: 12.1234 | Grad Norm: 1.000 | Throughput: 2,340,164 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  24000/100000 | Loss: 11.8560 | Grad Norm: 1.000 | Throughput: 2,339,412 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  24500/100000 | Loss: 11.7792 | Grad Norm: 1.000 | Throughput: 2,340,972 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  25000/100000 | Loss: 11.9811 | Grad Norm: 1.000 | Throughput: 2,330,406 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  25500/100000 | Loss: 11.8518 | Grad Norm: 1.000 | Throughput: 2,328,752 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  26000/100000 | Loss: 11.6506 | Grad Norm: 1.000 | Throughput: 2,327,343 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  26500/100000 | Loss: 12.3395 | Grad Norm: 1.000 | Throughput: 2,332,618 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  27000/100000 | Loss: 12.0466 | Grad Norm: 1.000 | Throughput: 2,331,884 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  27500/100000 | Loss: 11.7467 | Grad Norm: 1.000 | Throughput: 2,339,761 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  28000/100000 | Loss: 11.6756 | Grad Norm: 1.000 | Throughput: 2,341,878 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  28500/100000 | Loss: 12.0429 | Grad Norm: 1.000 | Throughput: 2,342,462 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  29000/100000 | Loss: 11.3298 | Grad Norm: 1.000 | Throughput: 2,335,202 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  29500/100000 | Loss: 12.0170 | Grad Norm: 1.000 | Throughput: 2,340,296 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  30000/100000 | Loss: 11.6138 | Grad Norm: 1.000 | Throughput: 2,332,723 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  30500/100000 | Loss: 11.7949 | Grad Norm: 1.000 | Throughput: 2,343,232 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  31000/100000 | Loss: 11.8074 | Grad Norm: 1.000 | Throughput: 2,345,729 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  31500/100000 | Loss: 11.6569 | Grad Norm: 1.000 | Throughput: 2,342,151 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  32000/100000 | Loss: 12.0246 | Grad Norm: 1.000 | Throughput: 2,336,600 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  32500/100000 | Loss: 11.6160 | Grad Norm: 1.000 | Throughput: 2,342,864 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  33000/100000 | Loss: 11.5211 | Grad Norm: 1.000 | Throughput: 2,341,207 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  33500/100000 | Loss: 11.6914 | Grad Norm: 1.000 | Throughput: 2,340,906 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  34000/100000 | Loss: 11.1311 | Grad Norm: 1.000 | Throughput: 2,337,943 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  34500/100000 | Loss: 11.6526 | Grad Norm: 1.000 | Throughput: 2,337,564 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  35000/100000 | Loss: 11.7193 | Grad Norm: 1.000 | Throughput: 2,340,579 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  35500/100000 | Loss: 11.4180 | Grad Norm: 1.000 | Throughput: 2,347,930 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  36000/100000 | Loss: 11.6397 | Grad Norm: 1.000 | Throughput: 2,344,627 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  36500/100000 | Loss: 11.2523 | Grad Norm: 1.000 | Throughput: 2,336,413 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  37000/100000 | Loss: 11.2606 | Grad Norm: 1.000 | Throughput: 2,338,603 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  37500/100000 | Loss: 11.3031 | Grad Norm: 1.000 | Throughput: 2,337,533 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  38000/100000 | Loss: 11.5192 | Grad Norm: 1.000 | Throughput: 2,340,151 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  38500/100000 | Loss: 11.4155 | Grad Norm: 1.000 | Throughput: 2,339,230 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  39000/100000 | Loss: 11.1980 | Grad Norm: 1.000 | Throughput: 2,343,901 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  39500/100000 | Loss: 11.7859 | Grad Norm: 1.000 | Throughput: 2,342,240 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  40000/100000 | Loss: 11.2997 | Grad Norm: 1.000 | Throughput: 2,344,806 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  40500/100000 | Loss: 11.2562 | Grad Norm: 1.000 | Throughput: 2,339,654 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  41000/100000 | Loss: 11.2842 | Grad Norm: 1.000 | Throughput: 2,349,126 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  41500/100000 | Loss: 11.5668 | Grad Norm: 1.000 | Throughput: 2,344,263 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  42000/100000 | Loss: 11.1738 | Grad Norm: 1.000 | Throughput: 2,335,435 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  42500/100000 | Loss: 11.5761 | Grad Norm: 1.000 | Throughput: 2,343,033 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  43000/100000 | Loss: 11.4701 | Grad Norm: 1.000 | Throughput: 2,343,440 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  43500/100000 | Loss: 11.0371 | Grad Norm: 1.000 | Throughput: 2,336,921 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  44000/100000 | Loss: 11.4580 | Grad Norm: 1.000 | Throughput: 2,335,659 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  44500/100000 | Loss: 11.2175 | Grad Norm: 1.000 | Throughput: 2,336,878 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  45000/100000 | Loss: 10.9770 | Grad Norm: 1.000 | Throughput: 2,341,906 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  45500/100000 | Loss: 11.0971 | Grad Norm: 1.000 | Throughput: 2,334,082 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  46000/100000 | Loss: 11.3867 | Grad Norm: 1.000 | Throughput: 2,344,416 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  46500/100000 | Loss: 11.7268 | Grad Norm: 1.000 | Throughput: 2,342,614 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  47000/100000 | Loss: 11.4122 | Grad Norm: 1.000 | Throughput: 2,344,283 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  47500/100000 | Loss: 11.1731 | Grad Norm: 1.000 | Throughput: 2,345,357 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  48000/100000 | Loss: 11.3197 | Grad Norm: 1.000 | Throughput: 2,341,828 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  48500/100000 | Loss: 11.8083 | Grad Norm: 1.000 | Throughput: 2,341,430 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  49000/100000 | Loss: 11.5680 | Grad Norm: 1.000 | Throughput: 2,345,519 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  49500/100000 | Loss: 11.2381 | Grad Norm: 1.000 | Throughput: 2,350,651 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  50000/100000 | Loss: 11.1191 | Grad Norm: 1.000 | Throughput: 2,349,171 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  50500/100000 | Loss: 11.0630 | Grad Norm: 1.000 | Throughput: 2,349,158 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  51000/100000 | Loss: 10.7002 | Grad Norm: 1.000 | Throughput: 2,350,970 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  51500/100000 | Loss: 11.2329 | Grad Norm: 1.000 | Throughput: 2,348,539 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  52000/100000 | Loss: 11.2115 | Grad Norm: 1.000 | Throughput: 2,346,189 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  52500/100000 | Loss: 10.9077 | Grad Norm: 1.000 | Throughput: 2,343,553 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  53000/100000 | Loss: 11.4241 | Grad Norm: 1.000 | Throughput: 2,343,401 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  53500/100000 | Loss: 11.3060 | Grad Norm: 1.000 | Throughput: 2,339,634 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  54000/100000 | Loss: 10.8822 | Grad Norm: 1.000 | Throughput: 2,341,707 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  54500/100000 | Loss: 11.4541 | Grad Norm: 1.000 | Throughput: 2,338,447 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  55000/100000 | Loss: 11.2273 | Grad Norm: 1.000 | Throughput: 2,343,722 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  55500/100000 | Loss: 11.1781 | Grad Norm: 1.000 | Throughput: 2,344,315 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  56000/100000 | Loss: 10.7124 | Grad Norm: 1.000 | Throughput: 2,342,645 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  56500/100000 | Loss: 11.2727 | Grad Norm: 1.000 | Throughput: 2,336,016 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  57000/100000 | Loss: 11.1490 | Grad Norm: 1.000 | Throughput: 2,334,796 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  57500/100000 | Loss: 11.1387 | Grad Norm: 1.000 | Throughput: 2,334,827 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  58000/100000 | Loss: 11.1292 | Grad Norm: 1.000 | Throughput: 2,335,050 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  58500/100000 | Loss: 11.1903 | Grad Norm: 1.000 | Throughput: 2,331,672 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  59000/100000 | Loss: 11.0675 | Grad Norm: 1.000 | Throughput: 2,331,050 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  59500/100000 | Loss: 11.3046 | Grad Norm: 1.000 | Throughput: 2,332,137 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  60000/100000 | Loss: 11.0745 | Grad Norm: 1.000 | Throughput: 2,337,280 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  60500/100000 | Loss: 11.1665 | Grad Norm: 1.000 | Throughput: 2,338,063 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  61000/100000 | Loss: 11.2365 | Grad Norm: 1.000 | Throughput: 2,339,520 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  61500/100000 | Loss: 11.0502 | Grad Norm: 1.000 | Throughput: 2,340,360 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  62000/100000 | Loss: 10.8951 | Grad Norm: 1.000 | Throughput: 2,339,951 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  62500/100000 | Loss: 11.2278 | Grad Norm: 1.000 | Throughput: 2,341,628 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  63000/100000 | Loss: 11.2957 | Grad Norm: 1.000 | Throughput: 2,337,257 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  63500/100000 | Loss: 11.1288 | Grad Norm: 1.000 | Throughput: 2,335,691 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  64000/100000 | Loss: 11.3105 | Grad Norm: 1.000 | Throughput: 2,339,289 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  64500/100000 | Loss: 11.0689 | Grad Norm: 1.000 | Throughput: 2,341,640 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  65000/100000 | Loss: 11.2036 | Grad Norm: 1.000 | Throughput: 2,343,951 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  65500/100000 | Loss: 11.3643 | Grad Norm: 1.000 | Throughput: 2,342,777 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  66000/100000 | Loss: 10.9595 | Grad Norm: 1.000 | Throughput: 2,334,892 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  66500/100000 | Loss: 11.1726 | Grad Norm: 1.000 | Throughput: 2,340,601 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  67000/100000 | Loss: 10.4428 | Grad Norm: 1.000 | Throughput: 2,343,694 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  67500/100000 | Loss: 11.0339 | Grad Norm: 1.000 | Throughput: 2,345,097 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  68000/100000 | Loss: 11.0900 | Grad Norm: 1.000 | Throughput: 2,345,518 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  68500/100000 | Loss: 10.8258 | Grad Norm: 1.000 | Throughput: 2,340,913 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  69000/100000 | Loss: 11.1808 | Grad Norm: 1.000 | Throughput: 2,341,263 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  69500/100000 | Loss: 11.0000 | Grad Norm: 1.000 | Throughput: 2,343,804 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  70000/100000 | Loss: 11.0905 | Grad Norm: 1.000 | Throughput: 2,344,466 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  70500/100000 | Loss: 11.2027 | Grad Norm: 1.000 | Throughput: 2,343,531 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  71000/100000 | Loss: 11.0188 | Grad Norm: 1.000 | Throughput: 2,346,088 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  71500/100000 | Loss: 11.2090 | Grad Norm: 1.000 | Throughput: 2,342,804 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  72000/100000 | Loss: 10.8917 | Grad Norm: 1.000 | Throughput: 2,345,696 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  72500/100000 | Loss: 10.8523 | Grad Norm: 1.000 | Throughput: 2,338,380 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  73000/100000 | Loss: 10.8033 | Grad Norm: 1.000 | Throughput: 2,332,679 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  73500/100000 | Loss: 10.4216 | Grad Norm: 1.000 | Throughput: 2,331,751 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  74000/100000 | Loss: 10.8145 | Grad Norm: 1.000 | Throughput: 2,333,111 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  74500/100000 | Loss: 11.1536 | Grad Norm: 1.000 | Throughput: 2,330,781 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  75000/100000 | Loss: 11.3631 | Grad Norm: 1.000 | Throughput: 2,332,886 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  75500/100000 | Loss: 10.8468 | Grad Norm: 1.000 | Throughput: 2,332,403 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  76000/100000 | Loss: 11.0415 | Grad Norm: 1.000 | Throughput: 2,326,549 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  76500/100000 | Loss: 11.0573 | Grad Norm: 1.000 | Throughput: 2,337,750 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  77000/100000 | Loss: 11.2248 | Grad Norm: 1.000 | Throughput: 2,336,483 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  77500/100000 | Loss: 11.2632 | Grad Norm: 1.000 | Throughput: 2,333,535 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  78000/100000 | Loss: 10.8098 | Grad Norm: 1.000 | Throughput: 2,332,651 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  78500/100000 | Loss: 10.7052 | Grad Norm: 1.000 | Throughput: 2,332,739 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  79000/100000 | Loss: 10.7885 | Grad Norm: 1.000 | Throughput: 2,335,402 tok/s | Step time: 14.0ms
